"Gene","c1.lymph","c1.wbc","c1.crp","c1.ulccol","c1.crohns","c1.MS","c1.RA","c1.SLE","c1.T1D","c1.AD","c1.PD","c1.ALS","c1.epilepsy","c1.stroke","c2.lymph","c2.wbc","c2.crp","c2.ulccol","c2.crohns","c2.MS","c2.RA","c2.SLE","c2.T1D","c2.AD","c2.PD","c2.ALS","c2.epilepsy","c2.stroke","c3.lymph","c3.wbc","c3.crp","c3.ulccol","c3.crohns","c3.MS","c3.RA","c3.SLE","c3.T1D","c3.AD","c3.PD","c3.ALS","c3.epilepsy","c3.stroke","c4.lymph","c4.wbc","c4.crp","c4.ulccol","c4.crohns","c4.MS","c4.RA","c4.SLE","c4.T1D","c4.AD","c4.PD","c4.ALS","c4.epilepsy","c4.stroke"
"DUSP22",NA,NA,NA,NA,-2.15498711970813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45796973049556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54415669919839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DYNLL1",NA,NA,NA,NA,-3.47949067294045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6137409962842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75905492356669,NA,NA,NA,NA,NA,NA,NA,NA,2.54120684647577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECH1",NA,NA,NA,NA,-2.1263296860343,NA,NA,NA,NA,3.36979301433017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72556169005907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56235469743996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EED",NA,NA,NA,NA,-2.14181360244852,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68407545169781,2.46303997545249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87185068375217,2.62485170262799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIF4E3",NA,NA,NA,NA,-3.17010631357468,NA,NA,NA,NA,2.13825444516951,NA,NA,NA,NA,2.36982496993729,2.24939777344305,2.31163073212047,NA,NA,-2.91803902418859,NA,NA,NA,NA,NA,NA,NA,NA,2.3233144223532,3.48902863338602,NA,NA,2.30656107717409,-2.43308628964074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIF4EBP2",NA,NA,NA,NA,-2.08309775326873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36868651974578,2.17996089762597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2568605803894,NA,NA,NA,NA,NA,2.31747108289998,NA,NA
"ELF2",NA,NA,NA,NA,2.49488199646651,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13930370921841,2.82728703453861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02834707334392,NA,NA,NA,NA,NA,NA,NA,2.33739041960062,2.07370541897943,NA,2.23447201617388,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENY2",NA,NA,NA,NA,-2.09968848795609,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15503543108388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52388006469329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPB41",NA,NA,NA,NA,-2.36976157177802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24166210763774,NA,NA,NA,NA,NA,2.53283641591451,2.12161177104469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERP44",NA,NA,NA,NA,-2.84376191811646,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4571500380269,NA,NA,NA,NA,-2.23794023177457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETNK1",NA,NA,NA,NA,-2.52012395837624,NA,NA,NA,NA,NA,NA,2.14249059626958,NA,NA,4.010400857772,2.65769423085294,NA,NA,NA,-2.18453649132498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EXOC1",NA,NA,NA,NA,-2.53981019077484,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62198336622469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08835061503783,NA
"EXOG",NA,NA,NA,NA,3.48891990290728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42944061840672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13556999405926,-2.41912974238054,NA,NA,NA,NA,NA,NA,NA,NA
"EXOSC2",NA,NA,NA,NA,-2.55803228116093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35781273201574,NA,NA,2.19843159468434,NA,NA,NA,NA,NA,2.08848498557589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10396520177183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EXPH5",NA,NA,NA,NA,-2.25435510481355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20595798899636,NA,NA,NA,NA,NA,2.2625433142721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAHD1",NA,NA,NA,NA,-2.05925655855781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38922508322858,NA,2.7595243256872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM102A",NA,NA,NA,NA,-2.53298894401209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39289844774684,NA,NA,NA,NA,NA,NA,-3.09776346282697,NA,NA,2.16292445648613,NA,NA,NA,NA,NA
"FAM111A",NA,NA,NA,NA,-2.40580026079723,2.09833184289278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM13A",NA,NA,NA,NA,2.58187384832354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11618189683041,-2.26977488495334,NA,NA,NA,NA
"FAM74A2",NA,NA,NA,NA,-2.90014065469365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21123840550463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21328158740338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21797540007293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM74A3",NA,NA,NA,NA,-2.23395670931873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69669273969062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24893554289382,2.12527214330536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FKTN",NA,NA,NA,NA,-2.73521017708648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46454549824485,2.35939200315408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLJ39739",NA,NA,NA,NA,-2.23421230024344,NA,NA,NA,NA,NA,NA,2.14433035417305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45378145697213,NA,NA,NA,NA,NA,NA,-2.38156181931992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLJ43681",NA,NA,NA,NA,-2.25023780591806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51678436520314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXO3",NA,NA,NA,NA,-2.15870455704207,NA,NA,NA,NA,NA,NA,2.16178536901087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27912358247521,NA,NA,NA,NA,NA,NA,2.70698275920698,NA,NA,NA,NA,NA
"FRMD6_AS1",NA,NA,NA,NA,-2.65353451272497,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49389317186005,NA,NA,NA,NA,NA,NA,NA,2.399035664618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63108035805355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FZD10_AS1",NA,NA,NA,NA,-2.15822009797735,NA,NA,NA,NA,NA,NA,2.76649592283843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19744408672246,NA,NA,NA,NA,NA,NA,NA,NA,2.55697704237209,NA,NA,-2.7758465094112,NA,NA,NA,NA,2.21500897997446,2.27369132895916,-2.54495535670107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB3",NA,NA,NA,NA,-2.15923941450112,2.07985735246781,NA,NA,NA,2.37279128007204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59874142100347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20888192216977,NA,NA,NA,NA,NA
"GABARAP",NA,NA,NA,NA,-2.35675402729788,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27260698302241,NA,NA,NA,NA,-2.05880739303872,NA,NA,NA,NA,NA,NA,NA,NA,2.42273365662245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10263944644166,NA,NA,2.65002839969121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT10",NA,NA,NA,NA,-2.22873789668539,NA,NA,NA,NA,2.53184825523734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32170989587066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20929204801901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBP1",NA,NA,NA,NA,-2.15246948995729,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92702618697645,4.04097905360402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96973605308448,2.39962361845849,NA,NA,NA,-2.69061404969093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88032397638947,NA,NA,NA,NA,NA
"GBP3",NA,NA,NA,NA,-2.06030956962965,2.68374788454675,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21816766411686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07079146123439,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09779641752723,NA,NA,NA,-2.47807326811967,NA,NA,3.34403040392767,NA,NA,NA,NA,NA
"GHR",NA,NA,NA,NA,-2.12057334427389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30533941579527,3.15570823081078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11522380241466,NA,NA,NA,NA,NA
"GIMAP4",NA,NA,NA,NA,-2.24030325649043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14320600416898,NA,NA,2.50084224501741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50614235279478,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15096670180173,NA,NA
"GK",NA,NA,NA,NA,-2.49102729255202,NA,NA,NA,NA,NA,NA,2.43498212486993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08159113593612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLRX",NA,NA,NA,NA,-2.13554104021089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24390595482804,NA,NA,NA,NA,NA,NA,-2.28862025279866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLUL",NA,NA,NA,NA,-2.20710538410639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37082265335436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18721226155505,NA,NA,NA,NA,-2.62351887459032,2.15186331450363,NA,3.21976792941158,NA,NA,NA,NA,NA
"GNB5",NA,NA,NA,NA,-2.08693913180992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20455882217022,NA,NA,NA,NA,NA
"GNRHR2",NA,NA,NA,NA,-3.81513183488952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23578563477617,NA,NA,NA,NA,NA,NA,NA,-2.25135614948598,NA,NA,NA,NA,-2.06457906992157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOLGA6L6",NA,NA,NA,NA,-2.24817189205246,NA,NA,NA,NA,2.43867356280474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20917592736142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.80974585373286,NA,NA,NA,NA,NA,NA,NA,NA
"GPN1",NA,NA,NA,NA,-2.06846571732819,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53026769190885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19122354738662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPR12",NA,NA,NA,NA,-2.49138582652179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32118712706391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GSDMC",NA,NA,NA,NA,-2.55994889816781,NA,-2.09563877784362,NA,NA,2.21521541275421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60281947726159,NA,NA,NA,NA,NA,NA,NA,NA,2.27771916328229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTF2H2",NA,NA,NA,NA,-2.16662111575989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2170028925543,NA,NA,NA,NA,NA,2.91222282404651,2.55486632911135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GVINP1",NA,NA,NA,NA,-2.45956409170655,NA,NA,NA,NA,NA,NA,NA,NA,-2.20336487884658,NA,2.42869610055843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18906527788021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GZMB",NA,NA,NA,NA,-2.48235684510065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H6PD",NA,NA,NA,NA,2.23547678452231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79736360080242,NA,NA,NA,NA,NA,NA,2.13206533823626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20668492749474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAT1",NA,NA,NA,NA,-2.48477119112555,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54480808747069,2.50848981390962,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.46304876387069,NA,2.39450000482681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09827601485074,NA,NA,NA,2.69003781935673,NA,NA
"HCG11",NA,NA,NA,NA,-2.83737384770246,NA,NA,NA,NA,NA,NA,NA,2.07146864018592,NA,NA,2.06228720540342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43224665007075,3.05432427907714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HELZ2",NA,NA,NA,NA,-2.19929747666981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07151525507332,3.18046174912364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57554185238726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HERC2P4",NA,NA,NA,NA,-2.23871640646806,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27609688405618,2.45286912113622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINT2",NA,NA,NA,NA,-2.38794482239851,NA,NA,NA,NA,NA,NA,NA,2.09188224522131,NA,2.37983103561227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64689434427124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06150059010062,NA,NA,NA,-2.87802936930148,NA,NA,2.65189575992866,NA,NA,NA,NA,NA
"HINT3",NA,NA,NA,NA,-3.14739771722365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09266617072803,NA,2.25576712746595,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07819953560094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIPK1",NA,NA,NA,NA,-2.98394524969013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23329586617187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIST1H4C",NA,NA,NA,NA,-2.14004551896602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2665204288657,NA,NA,NA,NA,NA,NA,NA,NA,-2.26493407737524,NA,NA,NA,2.19359386979586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA_DPA1",NA,NA,NA,NA,-2.38698652357888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33890022503757,2.71410168286461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA_DPB1",NA,NA,NA,NA,-2.06441772082414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73826525164297,NA,NA,NA,NA,NA,NA,NA,2.3285906132089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA_DRB1",NA,NA,NA,NA,-2.52135576263131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56249210938087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HM13",NA,NA,NA,NA,-2.33138598105359,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48873826398775,NA,NA,NA,NA,NA,NA,NA,2.50080166804063,NA,NA,NA,NA,NA,2.68827387090964,2.0685996941503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMGCL",NA,NA,NA,NA,-2.45272311900114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31410351242017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05910786273087,NA,NA,NA,NA,NA,NA,NA
"HOMEZ",NA,NA,NA,NA,2.16932051390753,NA,2.34705298968022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10226993985136,NA,NA,NA,NA,NA,NA,2.3384437920487,2.27276595581468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSF2",NA,NA,NA,NA,2.12557794377506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUNK",NA,NA,NA,NA,-2.10896616896228,NA,NA,NA,NA,2.07376384751599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7381262872931,NA,NA,NA,NA,NA,3.69136672135451,2.24083598182845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IAPP",NA,NA,NA,NA,-2.21783003337491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33877029509034,2.71231840841863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IARS2",NA,NA,NA,NA,-2.80622789297622,NA,NA,NA,NA,NA,NA,NA,NA,-2.08682884344959,NA,2.27107803548871,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20111443059651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDNK",NA,NA,NA,NA,-2.30788604891469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60347277335042,NA,NA,NA,NA,NA,-2.36262277095759,NA,NA,NA,NA,NA,NA,-2.3762722653404,NA,NA,NA,NA,NA,NA,2.47604948770061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IER2",NA,NA,NA,NA,-2.27374902910208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06224996172489,2.20066723311987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL10",NA,NA,NA,NA,-2.53455640446476,NA,NA,NA,NA,NA,NA,NA,2.12181231841466,NA,2.62680938321108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61900966707657,2.08204768607338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74944587507608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL11",NA,NA,NA,NA,-2.49469951461661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33873026737276,2.29766863906626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
